stop_id,stop_name,stop_lon,stop_lat
1547,"Finglas, Mellowes Park",-6.30168636640583,53.39524116581581
1548,"Finglas, Mellowes Park",-6.30274949327834,53.3961101450105
1549,"Finglas, Casement Road",-6.3066367830713705,53.3974326561122
1558,"Finglas, Saint Margaret's Road",-6.303053094517582,53.3998175109931
1559,"Finglas, Casement Road",-6.30652011500249,53.3973411212961
1560,"Finglas, Roundabout McKee Avenue",-6.304548381458781,53.397007542354004
1566,"Glasnevin, Johnstown Park (Griffith Road)",-6.28386719661232,53.3844074206077
1567,"Glasnevin, Johnstown Park",-6.28026002177018,53.3840139569876
1573,"Finglas South, Cardiffsbridge Road",-6.31246066242432,53.384024164731706
1574,"Finglas South, Scout's Den",-6.31287964710487,53.3855939979914
1575,"Finglas South, Colaiste Ide",-6.312836768123231,53.3870584339508
1576,"Finglas South, Cappagh Road",-6.31304812471741,53.3893174054908
1577,"Finglas South, Abbottstown Road",-6.3157470168664505,53.3898858080548
1578,"Finglas, Cappagh Road",-6.3180720770738,53.39040394237921
1579,"Finglas, Cappagh Hospital",-6.323738176628269,53.393521577243604
1582,"Finglas, Cappagh Hospital",-6.32205359231629,53.3927698845652
1584,"Finglas South, Abbottstown Road",-6.315129498070849,53.38991304526589
1585,"Finglas South, Church of the Annunciation",-6.31239467200153,53.3887329376982
1586,"Finglas South, Colaiste Ide",-6.31261944983538,53.386471142827304
1587,"Finglas South, Cardiffsbridge Road",-6.3117189274068615,53.3833935040291
1591,"Finglas South, Wellmount Road (Finglasa Road)",-6.29949821324412,53.3871387918528
1592,"Finglas South, Tolka Valley Road",-6.28924160522583,53.379720918945
1593,"Finglas South, Tolka Valley Park",-6.29445974940212,53.37891477339461
1594,"Finglas South, Gortbeigh Avenue",-6.297173828071902,53.3794568556816
1595,"Finglas South, Saint Helena's Road (Gortmore Avenue)",-6.29761869973186,53.3807395003043
1596,"Finglas South, Saint Helena's Road (Farnham Drive)",-6.300819057253151,53.38304109530151
1597,"Finglas South, Valeview Gardens",-6.30923466596562,53.3804552155942
1598,"Finglas South, Bearnamore Estate",-6.30565262683537,53.380188706919796
1599,"Finglas South, Glenties Estate",-6.31085835538502,53.380828737470395
1600,"Finglas South, Deanstown Avenue",-6.312763183511809,53.383597017886494
1601,"Finglas South, Deanstown Drive",-6.31472076129327,53.38389431347299
1602,"Finglas South, Patrician College",-6.3187139572728,53.384418003166
1603,"Finglas South, Eastwood Estate",-6.31868925643626,53.3835188568842
1604,"Finglas South, Rathvilly Park",-6.31630331914478,53.3837908158815
1605,"Whitehall (Dublin City), Collins Avenue West",-6.2601732688334915,53.3881269998186
1606,"Finglas South, Saint Helena's Road",-6.306442089836861,53.380370683576004
1607,"Finglas South, Dunsink Green",-6.303424647535371,53.3821613835434
1608,"Finglas South, Saint Helena's Community Centre",-6.299540918729581,53.38304985685311
1609,"Finglas South, Cloonlara Estate",-6.29728713957775,53.38038423807551
1610,"Finglas South, Tolka Valley Road",-6.296389840937017,53.378762578331795
1614,"Dublin, Constitution Hill",-6.2737527635738095,53.3512573878221
1615,"Smithfield, Law Library",-6.2745973323313295,53.34782716536161
1616,"Smithfield, Law Library",-6.27502477300754,53.347285072294
1617,"Smithfield, Capuchin Mission Office",-6.27482850622983,53.3491697338082
1618,"Grangegorman (Dublin City), Church Street",-6.2742484187074,53.3508870581217
1619,"Grangegorman, Kings Inn",-6.27323519870162,53.3529126950418
1620,"Whitehall, Swords Road",-6.244150984474749,53.383263520351
1641,"Whitehall, Swords Road",-6.2423929664579,53.3865272844342
1642,"Whitehall, Whitehall Church",-6.24362450358359,53.384001785205896
1643,"Whitehall (Dublin City), Saint Aidan's School",-6.2499789312730085,53.384481610933705
1644,"Whitehall (Dublin City), Dublin City University DCU",-6.25617249971039,53.3866934438385
1646,"Whitehall (Dublin City), Dublin City University DCU",-6.25698053714182,53.387154649469615
1647,"Wolfe Tone Quay, Law Society",-6.2822517262027,53.348351063568
1648,"Arbour Hill, Arbour Place",-6.28280248510502,53.3510913675303
1649,"Arbour Hill, Aughrim Street",-6.28438044847903,53.3525701350131
1650,"Clontarf, Castle Avenue",-6.209314275343112,53.3611743870623
1651,"Clontarf, Vernon Avenue",-6.194859334235481,53.367940406628286
1652,"Clontarf, Clontarf Castle Entrance",-6.20612742264059,53.363355586012496
1654,"Cabra East, Blackhorse Avenue",-6.29425742995531,53.3561451797295
1655,"Cabra, Blackhorse Avenue (Glenbeigh Avenue)",-6.296968274115139,53.356732171847
1656,"Cabra, McKee Barracks",-6.298778637748033,53.357297279000214
1657,"Cabra, Blackhorse Avenue",-6.3030769992370095,53.358392108063704
1658,"Cabra, Skreen Road (Ardpatrick Road)",-6.30951518790604,53.3619888217441
1659,"Cabra, Skreen Road (Navan Road)",-6.30471669903602,53.3632599650494
1660,"Cabra, Navan Road (Nephin Road)",-6.30937355306517,53.3651865517873
1661,"Cabra, Navan Road (Church)",-6.313095537793863,53.3664436172409
1662,"Cabra, Navan Road (Kinvara Estate)",-6.31759043995833,53.3675406916951
1664,"Cabra, Navan Road (Ashtown Grove)",-6.32385863047439,53.3694085180285
1665,"Ashtown, Navan Road",-6.32770193003479,53.3706578377534
1666,"Ashtown, Ashtown Roundabout",-6.33059573112209,53.371597150647794
1667,"Ashtown, Ashtown Gate",-6.33450151947604,53.370869767047395
1668,"Ashtown, Old Race Course",-6.34030355015358,53.3708427403677
1694,"Ashtown, Old Race Course",-6.33993607589947,53.3710173888657
1695,"Ashtown, Ashtown Gate",-6.33425558646775,53.3710101423756
1696,"Ashtown, Navan Road",-6.32983144331411,53.3715415173176
1697,"Ashtown, Kempton Estate",-6.327666258942161,53.3708011457454
1698,"Cabra, Navan Road (Ashtown Grove)",-6.32371675132509,53.3695772972019
1699,"Cabra, Navan Road (Ashtown Grove)",-6.32131499536448,53.368743605671796
1700,"Cabra, Navan Road (Kinvara Estate)",-6.317403485467152,53.36770882805679
1701,"Cabra, Navan Road (Church)",-6.31294038272442,53.36656725614161
1702,"Cabra, Navan Road (Nephin Road)",-6.31013813858873,53.3656108301727
1703,"Cabra, Navan Road (Nephin Road)",-6.307347833762409,53.3647353990213
1704,"Cabra, Skreen Road (Navan Road)",-6.30528089867268,53.363052266208
1705,"Cabra, Skreen Road (Ardpatrick Road)",-6.30847083369411,53.3621807471602
1706,"Cabra, Cemetery",-6.307292375272441,53.3600698255997
1707,"Cabra, Blackhorse Avenue",-6.302459572671308,53.358428266349
1708,"Cabra, McKee Barracks",-6.29871714548453,53.35733235447471
1709,"Cabra, Blackhorse Avenue (Glenbeigh Avenue)",-6.297052991437267,53.3568682016769
1710,"Arbour Hill, Drumalee Estate",-6.29174149147947,53.3555699040255
1711,"Arbour Hill, The Holy Family Church",-6.28963290156871,53.3545779754891
1712,"Arbour Hill, Aughrim Street",-6.2862425917638385,53.35333391700321
1713,"Arbour Hill, Stanhope Street Convent",-6.283325473453231,53.351907820017004
1714,"Arbour Hill, Brunswick Street",-6.28188938800201,53.3506378069371
1715,"Smithfield, Blackhall Street",-6.282187299518559,53.3477119821784
1724,"Dollymount, Clontarf Road (near Mount Prospect Ave)",-6.17444158948899,53.3657153153763
1725,"Dollymount, Doyle's Lane",-6.17707965691367,53.3637602626912
1726,"Dollymount, Dollymount Park",-6.179185876116638,53.3622913896674
1727,"Dollymount, Kincora Road",-6.182878901225999,53.36060397370629
1728,"Dollymount, Conquer Hill Road",-6.186164596251321,53.3596562743545
1729,"Dollymount, Clontarf Bus Garage",-6.190466418739718,53.358481218099
1730,"Dollymount, Vernon Court",-6.19412792894392,53.358231090741214
1731,"Clontarf, Clontarf Road at Church",-6.19667556587985,53.359096533758
1732,"Clontarf, Oultan Road",-6.2024027873027805,53.36009974550839
1733,"Clontarf, Clontarf Road (near Scoil Uí Chonaill)",-6.20631955975878,53.3602126155145
1734,"Clontarf, Clontarf Road (Castle Avenue)",-6.210293782896558,53.3603891356074
1735,"Clontarf, Styles Road",-6.21443920712788,53.361143327090595
1736,"Clontarf, Saint Lawrence Road",-6.2169217466278495,53.3621421815528
1737,"Clontarf, Saint Lawrence Road",-6.21708505030916,53.3621895624005
1738,Clontarf Road Junction Alfie Byrne Road,-6.21973023935834,53.3628941786378
1739,"Marino, Clontarf Road (at DART Station)",-6.22652585924791,53.363885194630896
1740,"Marino, Clontarf Road (at DART Station)",-6.226845787341309,53.36414161674621
1741,Clontarf Road Junction Strandville Avenu,-6.2206759088764505,53.3629172715096
1742,"Clontarf, Saint Lawrence Road",-6.216426584861621,53.362125793315286
1743,"Clontarf, Styles Road",-6.21392866651198,53.3611356864305
1744,"Clontarf, Clontarf Road (Castle Avenue)",-6.20880648543212,53.36038479533629
1745,"Clontarf, Clontarf Road (near Scoil Uí Chonaill)",-6.20563631294093,53.3603821064624
1746,"Clontarf, Oultan Road",-6.20266663792763,53.3602565190474
1747,"Clontarf, Clontarf Road at Church",-6.1966368112015,53.359302676310215
1748,"Dollymount, Vernon Court",-6.19346576182192,53.3582570201128
1749,"Dollymount, Clontarf Bus Garage",-6.1904603288098885,53.3586249368601
1750,"Raheny, Thornhill Lane",-6.17780832862968,53.3688677027256
1751,"Dollymount, Conquer Hill Road",-6.185812378842257,53.359812707362394
1752,"Dollymount, Seaview Point",-6.1818499185856615,53.3611275917068
1753,"Dollymount, Dollymount Park",-6.179644015647991,53.3621186154932
1754,"Dollymount, Dollymount Avenue",-6.176809033574703,53.36411565646871
1755,"Dollymount, Seapark Apartments",-6.18712407524492,53.366429976972
1756,"Dollymount, Mount Prospect Ave (Dollymount Ave)",-6.182853198627878,53.3672099080423
1757,"Raheny, Park Lawn",-6.1822367276226124,53.368629641887104
1758,"Dollymount, Baymount Park",-6.175390292328268,53.3681296759012
1759,"Dollymount, Clontarf Road (near Mount Prospect Ave)",-6.174264108430308,53.366000222729795
1760,"Dollymount, Seapark Road (Mount Prospect Avenue)",-6.187759621923092,53.3659722446511
1761,Seapark Road (Seafield Road),-6.188045579854679,53.3638373979427
1762,"Dollymount, Seafield Road East (Seafield Avenue)",-6.19124983539217,53.36375118736779
1763,"Dollymount, Vernon Avenue",-6.1953693752523895,53.3644067789412
1764,"Clontarf, Black Heath Court",-6.19557704044883,53.36589296874271
1765,"Clontarf, Blackheath Grove",-6.20237114167197,53.3665617639449
1766,"Clontarf, Blackheath Grove",-6.20227800944198,53.36663226629889
1767,"Clontarf, Clontarf Castle",-6.20482128202738,53.3651156005984
1769,"Dollymount, Mount Prospect Avenue",-6.181940286464791,53.36888578356921
1770,"Dollymount, Mount Prospect Avenue",-6.18281349818964,53.367083468779
1771,"Dollymount, Saint Gabriel's Road",-6.185247140158862,53.36604192033171
1772,"Clontarf, Saint John The Baptist Cemetery",-6.20502103771963,53.36501074751389
1773,"Clontarf, Blackheath Park",-6.2033975358373405,53.3668109134426
1774,"Clontarf, Blackheath Park (Blackheath Avenue)",-6.19758103342006,53.366120994307096
1775,"Dollymount, Vernon Avenue",-6.19518765370067,53.3644399833339
1776,"Dollymount, Seafield Road East (Seafield Avenue)",-6.19196835160384,53.3638160053874
1777,"Dollymount, Seafield Avenue",-6.1910484659595,53.3653120792154
1778,"Dollymount, Mount Prospect Avenue (Mount Prospect Park)",-6.1891599851722505,53.3666136880704
1782,"Artane, Gracefield Road",-6.1981716507413305,53.3823894993402
1783,"Artane, Saint Brendan's School",-6.19596218165506,53.3838032158922
1784,"Coolock, Gorsefield Court",-6.1929810133564605,53.384620981283
1785,"Harmonstown, McAuley Drive",-6.191623614929769,53.3825960633072
1786,"Harmonstown, Ribh Road",-6.19223540172876,53.3819941363959
1788,"Edenmore, Millbrook Road (Tonlegee Road)",-6.17880643395275,53.391614051062
1789,"Edenmore, Millbrook Road",-6.1786031191802095,53.3942624574249
1791,"Edenmore, GAA Sports Ground",-6.18194749011522,53.3965874453453
1792,"Edenmore, Millbrook Road",-6.17855943972057,53.3935247615054
1793,"Edenmore, Millbrook Road (Tonlegee Road)",-6.17869818119338,53.3916843046716
1794,"Raheny, Thornhill Lane",-6.17945199515198,53.3694410695083
1795,"Cabra, Cabra Road",-6.296868142243558,53.3615033956228
1796,"Harmonstown, McAuley Park",-6.19117676197823,53.381789345579996
1797,"Harmonstown, McAuley Drive",-6.19172134030205,53.383127845385395
1798,"Artane, Ainninn Drive",-6.19453950864013,53.384383910038096
1799,"Artane, Mask Crescent",-6.196655117597048,53.383058682835504
1800,"Artane, Gracefield Road",-6.19924247171126,53.3823067907417
1801,"Artane, Gracefield Road",-6.20224522816109,53.3823969984385
1802,"Cabra East, Cabra Road (Carnlough Road)",-6.294544145495629,53.36138032344071
1803,"Cabra East, Cabra Road (Carnlough Road)",-6.2941611939632205,53.361563598703796
1804,"Cabra, Cabra Road",-6.29723603716658,53.3616973947104
1805,"Cabra, Dunard Estate",-6.29755786085374,53.36116270390801
1806,"Cabra, Navan Road",-6.302642142098152,53.3629069059087
1807,"Ashtown, Navan Road (Old Race Course)",-6.339262883404549,53.3744144643082
1847,"Ashtown, Navan Road (Old Race Course)",-6.339979374433991,53.3749277583846
1905,"Cabra, Navan Road",-6.30329971300526,53.3633746469215
1906,"Cabra, Cabra Cross",-6.29707553938411,53.36120076202029
1907,"Cabra East, Railway Bridge",-6.29382178508836,53.3599049453531
1908,"Cabra East, Cabra Drive",-6.291256072768428,53.3586907975484
1909,"Arbour Hill, Prussia Street",-6.28841072316956,53.356960263150995
1911,"Arbour Hill, Prussia Street",-6.28825851915213,53.3566345096131
1913,"Cabra East, Cabra Drive",-6.29179232473619,53.358806332072
1914,"Cabra East, Old Cabra Road",-6.29481602746614,53.360215762689506
1934,"Temple Bar, Dame Street",-6.26562346920162,53.3442905615546
1935,"Dublin City South, Carnegie Centre",-6.26832635157409,53.343934346215896
1937,"Liberties, High Street",-6.27315167433484,53.3430874992184
1938,"Liberties, Thomas Street (John Street)",-6.27676060847678,53.3429778949688
1939,"Liberties, Thomas Street (St. Catherine's Lane)",-6.2806646665427985,53.3429982683414
1940,"James's Gate, James Street",-6.285734347932321,53.3435386006474
1941,"James's Gate, James Street",-6.28918142026463,53.3433454019831
1942,"Kilmainham, Saint James Hospital",-6.29463172936893,53.342254983399286
1943,"Kilmainham, Mount Brown",-6.2983463657131695,53.341373263699104
1944,"Kilmainham, Old Kilmainham",-6.303615405340401,53.3406753265043
1945,"Inchicore, Emmett Road",-6.30968740041896,53.34055478416929
1946,"Inchicore, Emmet Road",-6.316357476886799,53.34011880493179
1947,"Inchicore, Emmet Road",-6.31796119520697,53.3398178565031
1948,"Inchicore, Tyrconnell Road",-6.321985913411631,53.3386701347326
1949,"Inchicore, Tyrconnell Road",-6.323618080346769,53.3376414795987
1950,"Inchicore, Church",-6.32599413397449,53.336021044247296
1951,"Bluebell (Dublin City), Lansdowne Valley Park",-6.329125219170471,53.3331348380325
1952,"Bluebell (Dublin City), Lansdowne Valley Park",-6.33023816806491,53.331550549881705
1953,"Bluebell, Entrance to Bluebell",-6.33208562071694,53.32999449949221
1954,"Bluebell, Naas Road",-6.334805659054768,53.3287741741428
1955,"Bluebell (Dublin City), Carriglea Industrial Estate",-6.3379156633768,53.32794570717101
1956,"Bluebell, Naas Road (Kylemore Road)",-6.34384709401736,53.3263654179245
1981,"Bluebell, Naas Road (Kylemore Road)",-6.344818227471559,53.3264867532132
1982,"Bluebell, Naas Road (Kylemore Road)",-6.34202704890607,53.3272299503082
1984,"Bluebell, Naas Road",-6.333893729471378,53.3294445318954
1985,"Bluebell (Dublin City), Lansdowne Valley Park",-6.32944879131458,53.3329236566366
1986,"Inchicore, Tyrconnell Road",-6.32723649887249,53.3353553796487
1987,"Inchicore, Oblate of Mary Immaculate Church",-6.32593855473876,53.3362899055526
1988,"Inchicore, Oblate Church",-6.322888004933598,53.3382603815004
1989,"Inchicore, Camac Close",-6.31898677046978,53.3397064788455
1990,"Inchicore, Emmet Road",-6.31469157313953,53.34047278179499
1992,"Inchicore, Emmett Road",-6.30911277701976,53.3406544981518
1993,"Kilmainham, Old Kilmainham",-6.30477972664047,53.34085366139271
1994,"Kilmainham, Saint James's Hospital",-6.29938060050009,53.3414239628449
1995,"Kilmainham, Ewington Lane",-6.29321822745695,53.34267518596671
1996,"James's Gate, James Street",-6.288481953764019,53.34356007183421
1997,"James's Gate, James Street",-6.2854927415615,53.343571081213
1998,"Liberties, Thomas Street (St. Catherine's Lane)",-6.280493772137112,53.3431396148983
1999,"Liberties, Thomas Street (John Street)",-6.27658970136464,53.3431192358309
2001,"Dublin City South, Saint Audeon's Church",-6.27365330535553,53.343310473230886
2002,"Dublin City South, Lord Edward Street",-6.269444390031401,53.343770806586505
2003,"Dublin City South, Lord Edward Street",-6.2682619415957,53.34404126860029
2085,"Donnybrook, R.T.E. Televison Studios",-6.220186156196951,53.3151737463869
2086,"Merrion, Nutley Lane",-6.21470338209092,53.3181567845485
2087,"Merrion, Merlyn Park",-6.212829685015008,53.3206094716409
2088,"Merrion, Nutley Lane (Saint Vincent's Hospital)",-6.216090174696231,53.3172966893469
2089,"Donnybrook, Elm Park Golf Club",-6.21974555361791,53.315301993767
2094,"The Coombe, Coombe Maternity Hospital",-6.28975063819718,53.334751966404895
2095,"Crumlin, Crumlin College",-6.3024707515015,53.3290374667768
2096,"Crumlin, Crumlin Road",-6.306817491016541,53.328083590481214
2097,"Crumlin, Iveagh Gardens",-6.30972580638998,53.3274327540337
2099,"Drimnagh, Crumlin Road (Cooley Road)",-6.31660046938251,53.325561581391604
2101,"Walkinstown, Crumlin Childrens Hospital",-6.31823136157804,53.3249374452139
2102,"Drimnagh, Drimnagh Rd, Balfe Rd",-6.32623016690377,53.3242410248988
2103,"Walkinstown, Shopping Centre",-6.32999241707338,53.322082695480006
2105,"Drimnagh, Long Mile Road",-6.3375867506762384,53.3236628172002
2181,"Drimnagh, Long Mile Road",-6.33919877923563,53.3239009854205
2182,"Drimnagh, Walkinstown Parade",-6.33518822198748,53.32396192345779
2183,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",-6.330547608848258,53.321703980838
2184,"Walkinstown, Walkinstown Rd, Drimnagh Rd",-6.32914609742308,53.3229966132175
2185,"Drimnagh, Drimnagh Road (Slievebloom Road)",-6.3275951648864615,53.3242691584508
2186,"Drimnagh, Raphoe Road",-6.31253797965373,53.3269332843419
2187,"Crumlin, Iveagh Grounds",-6.30728442530442,53.3280452768584
2188,"Crumlin, Crumlin College",-6.30292198124809,53.329016922829894
2189,"Crumlin, Crumlin Shopping Centre",-6.30007240820087,53.329695395882
2190,"Dolphins Barn, Dolphin's Barn",-6.292315414198482,53.3329461498259
2191,"Islandbridge, Sarah Place",-6.31044326467114,53.3480255718777
2192,"Islandbridge, U.C.D Boat Club",-6.315671092884692,53.347245622936
2193,"Islandbridge, Garda Boat Club",-6.32345529052176,53.346384550387704
2194,"Islandbridge, Sports Grounds",-6.32840430346692,53.3461933372464
2195,"Chapelizod, Chapelizod School",-6.337589992731968,53.346744113805286
2196,"Chapelizod, Kings Hall",-6.341678151466732,53.347834625121095
2197,Lucan Road (Chapelizod Hill Rd),-6.34674221487069,53.3481655534101
2198,"Chapelizod, Lucan Road (Belgrove Park)",-6.351063288605242,53.3506251417954
2199,"Ballyfermot, Old Lucan Road",-6.35590853399226,53.351968295854704
2200,"Chapelizod, Chapelizod By Pass Bridge",-6.35295415067497,53.3502827503671
2243,"Chapelizod, Lucan Road",-6.35569799515708,53.351974382681504
2244,"Chapelizod, Lucan Road (Belgrove Park)",-6.35160907436147,53.3508843467058
2245,"Chapelizod, Lucan Road (Laurence Brook)",-6.3482842112899815,53.349463204704506
2246,"Chapelizod, Chapelizod Bridge",-6.34364235370793,53.34831130883921
2247,"Chapelizod, Chapelizod School",-6.33628291602209,53.3467528589766
2248,"Islandbridge, Sports Grounds",-6.3278886373160175,53.3463209318655
2249,"Islandbridge, Neptune Rowing Club",-6.32113644944898,53.346531704727106
2250,"Islandbridge, Salmon Pool",-6.31533304000412,53.3474385870512
2251,"Islandbridge, Islandbridge Park Gate",-6.310979792308941,53.3481320367099
2255,"North Strand, Annesley Bridge",-6.23826189020208,53.36023009637221
2256,"East Wall, Portside Court",-6.235650152442419,53.358348941229714
2257,"East Wall, West Road",-6.23821028357833,53.356382415651396
2258,"East Wall, Saint Joseph's Church",-6.23801117708441,53.3546537542947
2259,"East Wall, Church Road",-6.23672019068215,53.353538130695895
2260,"East Wall, Church Road",-6.2350352598176695,53.35177850777579
2261,"East Wall, Church Court Estate",-6.23241589368512,53.3526385466371
2262,"East Wall, Merchants Road",-6.226595602044831,53.3535229015383
2264,"Tolka Quay, Dublin Graving Docks",-6.2226087958312695,53.351135646297294
2265,"Tolka Quay, Alexandra Road (Branch Road)",-6.21986339189806,53.351049776264
2269,"Tolka Quay, Breakwater Road South",-6.20334062781966,53.3503077646651
2270,"Tolka Quay, Irish Ferries Terminal",-6.195618655047599,53.345706120618
2274,"Tolka Quay, Alexandra Road",-6.2036311442849,53.3501863044238
2278,"East Wall, Bargy Road",-6.2298950613210495,53.3543808286375
2279,"East Wall, Caledon Road",-6.23162219875026,53.3529413710509
2280,"East Wall, Church Road",-6.2370562386730715,53.3523117215819
2281,"East Wall, Church Road",-6.23673001255049,53.35366410975461
2282,"East Wall, Saint Joseph's Church",-6.23852925147983,53.3548411662372
2283,"East Wall, Portside Court",-6.235936552433,53.3583262112741
2310,"Dublin City South, Werburgh Street",-6.26979842837403,53.342445701798894
2311,"Dublin City South, Kevin Street Garda Station",-6.27049246703832,53.338285282662895
2312,"Warrenmount, The Coombe",-6.27548423467162,53.33887885457521
2313,"The Coombe, Ardee Court",-6.27847818154428,53.3387423330556
2314,"The Coombe, Cork Street",-6.28082149273868,53.338353683685
2315,"The Coombe, Marion Villas",-6.285239284299459,53.3375364314381
2317,"Drimnagh, Crumlin Bowling Club",-6.31887655923768,53.323418568712704
2318,"Crumlin, Somerville Avenue",-6.318843045528211,53.3219800054738
2319,"Crumlin, Garda Station",-6.315127501487781,53.3195097880904
2320,"Walkinstown, Whitehall Road West (Kimmage Rd)",-6.3170112655487,53.3158872230165
2321,"Walkinstown, Crumlin Crossroads",-6.32008057357709,53.31340484259989
2322,"Walkinstown, Whitehall Road West",-6.32110538006182,53.310237492123896
2323,"Walkinstown, Millgate Drive",-6.32048365937229,53.308107550648096
2324,"Walkinstown, Whitehall Road West",-6.321018015221863,53.3097868581281
2325,"Walkinstown, Whitehall Road West (Limekiln Ln)",-6.32121169181706,53.3121174975418
2326,"Walkinstown, Crumlin Crossroads",-6.31997893105515,53.3137000175459
2327,"Walkinstown, St. Agnes Road (Cromwellsfort Rd)",-6.316869496467191,53.3168199827989
2328,"Walkinstown, Saint Agnes Church",-6.315514725196098,53.319587161839294
2329,"Walkinstown, Saint Agnes Road",-6.317086172317,53.32084969817039
2330,"Walkinstown, Saint Agnes Road",-6.31928677990814,53.3221480438959
2331,"Walkinstown, Saint Mary's Road",-6.31779537774905,53.324571774923896
2332,"Walkinstown, Walkinstown Road (Kilnamanagh Road)",-6.3309629297521,53.32106265301479
2333,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",-6.33266465395949,53.3178417645942
2378,"Walkinstown, Walkinstown Road (Walkinstown Roundabout)",-6.33251767303031,53.31853179024839
2379,"The Coombe, Marion Villas",-6.2846417070798894,53.3378334357789
2380,"The Coombe, Cork Street",-6.2801696235630295,53.3385060739011
2382,"The Coombe, Brabazon Row",-6.27838342591743,53.338857810983
2383,"The Coombe, Saint Patrick's Cathedral",-6.2726525825533415,53.339458068261
2385,"Dublin City South, Back Avenue",-6.27195136781827,53.3423151191354
2386,"Warrenmount, New Street South",-6.2723248169914605,53.337907367524096
2387,"Warrenmount, New Street South",-6.2728287910104905,53.336584424719106
2388,"Warrenmount, Clanbrassil Street",-6.27438623129611,53.3344588046365
2389,"Harolds Cross, Harold's Cross",-6.27919952128774,53.324929029201705
2390,"Harolds Cross, Mount Argus Park",-6.2839898347087,53.3215286268265
2391,"Kimmage, Mount Argus Church",-6.2864299556654295,53.320197513324295
2392,"Kimmage, Mount Argus Community Centre",-6.2912405478478,53.3188913455654
2393,"Kimmage, Lower Kimmage Road (Aideen Avenue)",-6.295455304632361,53.315203611307794
2394,"Terenure, Poddle Park",-6.29775401743367,53.3132590569273
2395,"Kimmage, Fortfield Road",-6.30059107181305,53.3117355838446
2396,Wainsfort Estate,-6.30217757945116,53.308819067833795
2397,"Terenure, College Drive",-6.30085550798026,53.3065891639891
2398,"Terenure, Fortfield Estate",-6.29988458197654,53.3053439550566
2409,"Terenure, Fortfield Estate",-6.30004776457778,53.3053912217933
2410,"Terenure, College Drive",-6.301385450000019,53.3072258809457
2411,Wainsfort Estate,-6.30243364694296,53.3091732491352
2412,"Kimmage, Lavarna Estate",-6.3018234623024,53.3109352197486
2413,"Kimmage, Kimmage Road West (Whitehall Road)",-6.30548384645275,53.312865794885795
2414,"Kimmage, Kimmage Road West",-6.310587594594059,53.313980815653494
2415,"Walkinstown, Royston Village",-6.31352043237578,53.314966070825996
2416,"Walkinstown, Cromwellsfort Road (Whitehall Road)",-6.31763651485731,53.316399376262204
2417,"Walkinstown, Cromwellsfort Road (Cherry Grove)",-6.322895542274718,53.316635224112
2418,"Walkinstown, Cromwellsfort Road (Bigger Road)",-6.326889959308139,53.316969952115
2419,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",-6.33024779704376,53.317079922615
2431,"Walkinstown, Cromwell's Fort Road (Walkinstown Roundabout)",-6.330708281154847,53.317203212876905
2432,"Walkinstown, Cromwellsfort Road (Bigger Road)",-6.325507380031412,53.31701346672111
2433,"Walkinstown, Cromwellsfort Road (Cherry Grove)",-6.320691082543019,53.31658623099422
2434,"Crumlin, Kimmage Road West",-6.3160602014150085,53.3160265967778
2435,"Crumlin, Westbrook",-6.3112666059906,53.31426906236529
2436,"Kimmage, Kimmage Road West",-6.30894752705153,53.313705907017095
2437,"Kimmage, Kimmage Road West (Whitehall Road)",-6.30251926023377,53.3126888171566
2438,"Kimmage, Lower Kimmage Road (Fortfield Road)",-6.29925542426284,53.3124895224759
2439,"Terenure, Poddle Park",-6.297697578709671,53.3135458708946
2440,"Kimmage, Lower Kimmage Road (Aideen Avenue)",-6.294326915289768,53.316400874739706
2441,"Kimmage, Mount Argus Community Centre",-6.291173721530759,53.3190611622795
2442,"Kimmage, Mount Argus Church",-6.28602946037107,53.320452414384896
2443,"Kimmage, Brookfield",-6.28364499642882,53.3218921780869
2444,"Harolds Cross, Lower Kimmage Road",-6.27967529321174,53.32429773545521
2448,"Crumlin, Healthcare Centre",-6.304150300406032,53.31924636602
2449,"Crumlin, Armagh Road",-6.30507207177197,53.320985181203696
2450,"Crumlin, Saint Agnes Primary School",-6.307668789242519,53.320231099989606
2451,"Crumlin, Saint Agnes Park",-6.314343721371981,53.3192110956384
2452,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",-6.3321586972054895,53.3161898761675
2453,"Walkinstown, Saint Peter's Road (Saint James's Road)",-6.33053082340999,53.3148278807863
2462,St.James's Road (St.Peter's Road),-6.33002973232323,53.3138231906995
2463,"Walkinstown, Saint Peter's Road (Walkinstown Roundabout)",-6.33118762432682,53.3153044515163
2464,"Crumlin, Stannaway Avenue",-6.3130257940082,53.3195160340252
2465,"Crumlin, Armagh Road (Captain's Road)",-6.30893928264191,53.3199884645803
2466,"Crumlin, Scoil Colm",-6.3064511763571,53.32065423451471
2467,"Crumlin, Health Centre",-6.30392562805676,53.319234183388794
2471,"Kimmage, Larkfield Park",-6.2891581905344704,53.31878959048739
2472,"Harolds Cross, Clareville Road",-6.28560029534873,53.3176779065494
2473,"Harolds Cross, Clareville Road",-6.283475031440308,53.317899007402715
2474,"Harolds Cross, Clareville Road",-6.28197170964776,53.3187042704261
